"V1";"V3";"V4";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63";"V64";"V65";"V66";"V67";"V68";"V69";"V70";"V71";"V72";"V73";"V74";"V75";"V76";"V77";"V78";"V79";"V80";"V81";"V82";"V83";"V84";"V85";"V86";"V87";"V88";"V89";"V90";"V91";"V92";"V93";"V94";"V95";"V96";"V97";"V98";"V99";"V100";"V101";"V102";"V103";"V104";"V105";"V106";"V108";"V109";"V110";"V112";"V113";"V114";"V115";"V116";"V117";"V118";"V119";"V120";"V121";"V122";"V123";"V124";"V125";"V126";"V127";"V128";"V129";"V130";"V131";"V132";"V133";"V134";"V135";"V136";"V137";"V138";"V139";"V140";"V141";"V142";"V143";"V144";"V145";"V146";"V147";"V148";"V149";"V150";"V151";"V152";"V153";"V154";"V155";"V156";"V157";"V158";"V159";"V160";"V161";"V162";"V163";"V164";"V165";"V166";"V167";"V168";"V169";"V170";"V171";"V172";"V173";"V174";"V175";"V176";"V177";"V178";"V179";"V180";"V181";"V182";"V183";"V184";"V185";"V186";"V187";"V188";"V189";"V190";"V191";"V192";"V193";"V194";"V195";"V196";"V197";"V198";"V199";"V200";"V201";"V202";"V203";"V204";"V205";"V206";"V207";"V208";"V209";"V210";"V211";"V212";"V213";"V214";"V215";"V216";"V217";"V218";"V219";"V220";"V221";"V222";"V223";"V224";"V225";"V226";"V227";"V228";"V229";"V230";"V231";"V232";"V233";"V234";"V235";"V236";"V237";"V238";"V239";"V240";"V241";"V242";"V243";"V244";"V245";"V246";"V247";"V248";"V249";"V250";"V251";"V252";"V253";"V254";"V255";"V256";"V257";"V258";"V259";"V260";"V261";"V262";"V263";"V264";"V265";"V266";"V267";"V268";"V269";"V270";"V271";"V272";"V273";"V274";"V275";"V276";"V277";"V278";"V279";"V280";"V281";"V282";"V283";"V284";"V285";"V286";"V287";"V288";"V289";"V290";"V291";"V292";"V293";"V294";"V295";"V296";"V297";"V298";"V299";"V300";"V301";"V302";"V303";"V304";"V305";"V306";"V307";"V308";"V309";"V310";"V311";"V312";"V315";"V318";"V319";"V322";"V325";"V326";"V327";"V328";"V329";"V330";"V331";"V332";"V333";"V334";"V335";"V336";"V337";"V338";"V339";"V340";"V341";"V342";"V343";"V344";"V345";"V346";"V347";"V348";"V349";"V350";"V351";"V352";"V353";"V354";"V355";"V356";"V357";"V358";"V359";"V360";"V361";"V362";"V363";"V364";"V365";"V366";"V368";"V370";"V373";"V374";"V375";"V376";"V377";"V378";"V379";"V380";"V381";"V383";"V384";"V385";"V387";"V389";"V392";"V393";"V394";"V395";"V396";"V397";"V398";"V399";"V400";"V401";"V402";"V403";"V404";"V405";"V406";"V407";"V408";"V409";"V411";"V414";"V415";"V416";"V417";"V418";"V419";"V421";"V424";"V425";"V426";"V427";"V428";"V429";"V430";"V431";"V432";"V433";"V434";"V435";"V436";"V437";"V438";"V439";"V440";"V441";"V442";"V443";"V444";"V445";"V446";"V447";"V448"
21432;5864;0;2;1;1;1;2;3;2;2;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;;5;;5;;;;;;;;;;;;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;10;5;5;5;1;4;1;1;0;1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;5;;;4;3;2;3;2;5;1;2;2;2;3;3;2;3;1;2;5;;;4;4;1;1;1;1;8;5;8;5;1;5;5;5;5;5;2;5;3;2;5;5;5;6;1;5;1;1;3;2;2;2;3;1;1;2;2;1;1;1;1;2;5;2;3;4;1;4;1;4;2;3;3;3;1;1;3;2;1;1;2;1;1;0;1;0;1;0;1;0;0;0;0;1;2;2;1;2;1;1;3;1;5;5;10;10;5;10;1;2;1;2;1;1;2;1;2;3;3;2;2;2;3;2;2;2;8;2;2;3;3;2;3;6;4;4;4;1;1;4;4;3;1;1;1;1;1;1;1;10;5;5;1;1;1;1;1;1;5;1;10;10;1;3;4;1;2;5;1;5;1;1;8;1;4;;2;2;1;1;1;1;1;10;3;2;1;1;3;1;1;1;2;2;1;3;4;3;3;2;2;2;2;1;1;2;8;1;8;4;3;1;2;8;2;2;4;8;5;1949;1;1;;1;1;1;1;1;;;;5;;;;;2;1982;1;1;5;;5;;5;;5;;5;;2;5;;5;1000;5;;1;32;5;;5;;19;16;1;3;8;1;2;;1;1;4;1700;1;1;1;;4;3;1;;2;10000;1;5;;88888;1;1;1;5;5;1;5;300000;500000;1;2;0;3;;;;;2;0;1;2;;5;;1;4;1;4;1;4;1;3;9490;9440;2;1;5;7;2;2;59;4;6;3;2
21432;5864;0;1;1;2;2;1;2;1;3;3;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;;5;;5;;;;;;;5;;;;;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2;5;1;4;5;1;3;0;1;0;1;0;1;0;1;0;0;1;0;1;0;1;1;1;1;0;0;5;;;1;5;2;2;3;5;1;1;1;1;2;2;2;3;1;2;5;;;4;2;1;1;1;1;1;1;1;5;1;5;5;1;1;5;1;5;1;2;7;1;1;5;1;4;1;1;3;3;3;2;3;3;1;2;3;1;1;8;1;2;5;4;4;4;2;2;2;4;1;4;2;2;1;3;2;1;1;1;2;1;1;0;1;1;1;0;0;0;0;0;0;1;1;2;1;3;3;3;3;2;5;5;5;6;7;10;5;2;1;2;1;1;1;1;1;3;1;1;1;1;1;2;1;1;3;1;2;1;1;1;2;8;4;4;4;1;1;4;4;4;1;1;1;1;2;1;1;10;10;10;1;1;1;1;1;1;5;1;5;1;1;1;4;5;;8;5;9;9;8;8;7;;;3;2;10;5;3;5;5;9;3;2;3;1;3;1;3;1;2;2;1;3;3;3;3;3;3;3;3;3;3;8;2;2;2;3;2;1;2;1;1;5;1;1;5;1941;5;1;;1;1;1;1;1;;;;5;;;;;2;1963;1;1;5;;5;;5;;5;;5;;2;5;;5;1000;5;;5;;1;51;1;32;14;2;5;;5;1;2;;1;5;;88888;2;1;1;;9;2;5;1;2;10000;1;5;;30;2;5;1;5;5;1;5;;;1;2;0;3;;;;;2;0;1;2;;1;2;4;4;4;1;4;4;2;1;9400;9440;3;1;5;7;3;2;67;5;5;3;2
21432;5864;0;1;1;2;1;2;3;2;2;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;;;;5;;;;;;;5;;;;;0;0;0;1;0;0;0;0;0;0;1;0;0;1;2;10;10;9;9;4;1;1;1;0;0;0;1;0;0;1;1;1;1;0;1;0;1;0;0;0;0;1;10;8;2;4;2;4;1;4;2;2;2;3;2;1;2;3;1;2;5;;;7;7;5;5;1;1;5;5;1;5;1;5;5;5;5;5;4;4;3;3;3;5;5;7;1;5;1;1;3;3;3;3;3;1;1;1;2;1;1;1;2;2;5;4;2;5;2;5;1;5;1;4;4;8;3;3;1;2;1;2;2;1;1;0;1;0;1;0;0;0;1;0;0;1;1;2;2;2;2;2;3;1;7;6;6;8;3;8;1;2;4;1;1;1;2;3;2;3;3;2;3;3;2;2;3;2;3;2;2;3;3;2;1;8;4;3;4;1;1;3;3;3;1;1;1;1;1;1;1;5;5;4;9;1;3;1;1;1;1;1;5;2;1;3;4;1;2;4;1;5;6;4;8;1;7;;2;2;8;4;3;3;3;8;5;4;3;1;3;2;3;1;1;1;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;3;3;2;4;2;4;1;1959;1;1;;1;1;1;1;1;;;;5;;;;;2;1981;1;1;5;;5;;5;;5;;5;;2;5;;5;1000;5;;5;;5;;5;;17;6;1;2;3;;1;2;;;;;;1;1;;6;0;3;;1;0;;;;;;5;1;5;5;1;5;600000;800000;1;2;0;1;2;;5;;2;0;1;2;;5;;1;8;1;4;4;8;1;4;9440;9440;1;1;5;7;1;2;49;3;7;3;4
21432;5864;0;1;1;2;2;3;2;2;2;2;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;;5;;5;;;;5;;;;;;;;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;8;9;9;9;1;3;0;0;0;0;0;1;0;0;1;1;1;1;0;0;1;1;0;0;0;0;1;9;10;2;3;2;2;2;5;1;2;2;1;3;2;2;3;1;2;5;;;6;6;1;1;1;1;5;5;8;5;1;1;5;5;5;1;2;4;2;3;4;1;1;6;1;5;5;1;2;3;8;3;3;1;1;1;3;1;3;1;1;2;1;3;3;3;2;4;1;4;2;3;3;8;2;1;2;2;2;1;2;1;1;0;1;0;1;0;1;0;0;0;0;1;1;2;1;1;2;3;3;1;8;4;4;4;3;8;4;2;4;1;1;2;2;1;2;2;3;2;1;2;2;3;2;3;2;1;3;2;2;2;1;8;4;3;4;1;1;3;3;3;1;1;1;1;1;1;1;10;10;10;10;8;3;8;1;4;5;3;10;2;1;2;3;1;2;8;8;4;7;8;6;1;7;;3;2;8;8;4;4;7;8;5;3;3;1;8;1;2;1;1;3;1;2;2;3;3;3;2;3;3;2;2;2;8;8;2;3;3;2;2;3;3;3;2;3;5;1968;1;1;;1;1;1;1;1;;;;5;;;;;2;1995;1;1;1;2;5;;5;;5;;5;;2;5;;5;1000;1;4;5;;1;7;5;;18;14;1;2;3;;1;3;;;;;;1;1;;4;3;3;;1;20;;;;;;5;1;5;5;1;5;8888888;800000;2;2;7;1;2;;5;;17;;10;;;;;3;1;1;4;;;;4;9000;9480;1;1;5;7;1;2;40;3;8;3;4
21432;5864;0;2;1;1;1;3;3;1;2;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;1;0;0;1;1;0;0;0;8;10;10;5;8;4;2;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;8;10;3;1;2;2;2;3;1;1;1;4;3;1;3;2;1;2;5;;;6;7;1;1;1;1;1;1;1;1;1;5;5;5;5;5;1;3;4;3;7;1;1;1;1;2;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;2;1;2;4;5;1;5;1;2;1;3;3;8;1;1;3;1;1;1;1;1;1;0;1;0;1;0;0;1;0;0;0;2;2;2;3;3;3;3;3;2;6;1;3;5;7;10;7;2;1;2;1;1;2;2;2;3;3;2;3;3;2;3;3;3;2;2;3;3;3;3;2;8;4;3;4;1;1;4;2;2;1;2;1;1;1;1;5;1;1;6;8;1;3;6;1;1;1;1;5;5;5;1;2;1;1;1;1;1;5;1;4;1;88;;2;2;6;5;1;1;1;10;3;1;3;1;2;2;1;1;1;2;1;3;2;1;2;2;1;3;3;3;3;3;3;2;1;2;2;3;3;4;2;4;2;3;1;1938;1;1;;1;1;1;1;1;;;;5;;;;;2;1967;1;1;5;;5;;5;;5;;5;;2;5;;5;1000;5;;5;;5;;5;;16;6;1;2;3;;1;1;;;;;;1;1;;2;2;5;2;1;2;;;;;;5;1;5;5;1;5;;;1;2;0;3;;;;;2;0;2;1;1;;;4;4;3;3;2;4;2;2;9490;9490;2;1;5;7;2;2;70;6;5;3;4
21432;5864;0;1;1;1;2;2;3;2;2;2;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;;5;;5;;;;;5;;1;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;8;7;7;9;4;3;1;1;0;1;1;1;1;0;1;1;1;1;0;1;0;1;0;1;0;0;1;6;8;1;5;5;2;3;4;2;2;2;2;1;2;2;2;1;2;5;;;6;6;5;5;5;2;5;5;5;5;5;5;5;5;5;5;4;5;4;4;1;5;5;7;1;4;2;2;3;2;2;2;3;2;2;2;2;2;2;1;1;8;7;2;2;2;2;4;1;3;2;3;3;3;2;2;2;2;2;1;2;1;1;0;1;0;1;0;0;0;1;0;0;1;1;2;3;3;2;2;3;2;3;5;4;3;5;5;5;2;1;2;1;8;3;3;2;2;2;2;2;2;8;3;3;3;2;2;3;8;3;3;2;5;3;3;4;1;2;3;3;3;1;1;1;1;1;1;1;10;10;10;10;10;1;4;1;1;1;1;10;1;1;3;2;1;2;5;2;5;5;2;7;1;88;;3;2;8;5;3;4;5;9;4;3;3;1;3;1;2;1;1;4;1;2;2;2;3;2;1;2;2;2;2;2;3;1;2;3;3;2;2;4;8;4;4;4;1;1954;1;1;;1;1;8;;;1;;1;;;;;;2;1979;1;1;5;;5;;5;;5;;5;;2;5;;5;1000;5;;5;;1;36;1;10;23;15;1;11;1;;2;;1;5;;165;2;1;1;;15;8;1;;2;10000;1;5;;6;1;5;1;5;5;1;5;600000;700000;3;17;;;;;;;2;0;2;1;1;;;;;;3;4;3;2;3;9480;9490;2;1;5;7;2;2;54;4;6;3;4
21432;5864;0;1;1;1;1;2;3;1;1;4;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;;5;;5;;;;;5;;;;;;;8;8;8;8;8;8;8;8;8;8;8;8;8;8;1;9;8;5;7;3;5;1;1;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;5;;;2;4;2;2;4;4;2;2;2;3;2;2;2;3;1;2;5;;;7;7;5;5;1;1;5;5;5;5;5;1;5;5;5;5;2;5;1;3;8;1;5;7;8;4;2;1;2;3;3;2;3;3;1;1;3;1;1;2;2;1;1;2;4;2;1;4;2;4;2;3;3;2;2;2;2;2;2;1;2;0;1;0;1;1;1;0;0;0;1;0;0;1;1;2;1;1;2;2;3;2;3;5;8;5;5;5;5;2;4;3;1;8;3;3;1;3;3;2;2;2;2;2;8;2;2;2;3;2;3;2;2;3;3;3;4;1;1;3;3;3;1;1;1;1;3;1;1;10;10;10;5;1;10;8;1;4;5;1;10;5;1;2;1;1;1;88;88;88;7;88;5;1;4;;3;2;10;8;7;8;9;4;5;4;3;1;3;2;2;1;2;2;1;3;3;3;4;4;1;2;2;1;1;3;3;2;2;3;3;2;1;1;1;3;5;2;5;1975;1;1;;1;1;6;;;1;;2;;5;;;;2;2004;1;1;1;2;5;;5;;5;;5;;2;5;;5;1000;5;;5;;5;;1;24;27;15;1;3;7;1;2;;1;5;;1;1;1;1;;15;4;1;;2;10000;1;1;2;88888;1;1;1;5;1;1;5;8888888;8888888;1;14;8;1;2;;5;;14;10;1;2;;5;;1;4;3;2;1;3;1;3;9230;9500;88;1;5;7;88;2;33;2;9;3;4
21432;5864;0;1;2;1;2;2;3;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;;5;;;5;;;;;;;;;;;1;0;0;1;1;0;0;0;0;0;1;0;0;0;1;10;10;6;10;4;1;1;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;5;;;2;1;1;1;1;5;2;3;1;2;1;2;2;3;1;2;5;;;4;2;5;1;1;1;5;8;5;5;1;5;5;5;5;5;3;5;3;1;1;5;5;7;1;5;1;1;3;1;1;1;3;1;1;1;1;2;1;1;1;2;5;2;2;5;2;5;1;3;1;2;3;4;1;1;1;1;1;1;2;1;1;0;0;0;1;1;1;0;0;0;0;1;2;1;2;3;3;3;3;2;6;10;3;1;5;1;1;2;1;3;1;1;3;3;3;2;1;1;1;3;3;2;2;2;2;1;3;2;1;2;1;5;4;4;4;1;2;3;3;2;1;10;1;1;1;1;1;7;5;10;10;1;10;1;1;1;10;5;10;5;1;3;4;1;1;10;10;5;5;8;5;1;1;;3;2;6;7;1;5;2;10;1;1;1;1;1;1;1;1;1;1;1;2;2;3;3;3;4;4;4;2;1;2;1;1;1;3;3;4;3;5;5;3;2;5;1;1921;1;1;;1;1;1;5;1;;;;5;;;;;2;1950;1;1;5;;5;;5;;5;;5;;2;5;;1;70;5;;5;;1;70;1;14;14;2;5;;5;1;2;;1;5;;4;1;1;1;;2;0;5;1;2;10000;1;5;;88888;4;5;1;5;5;1;5;135000;200000;3;17;;;;;;;2;0;1;2;;1;2;;;;4;4;4;2;3;6270;9510;1;1;5;7;1;1;87;6;3;3;2
21432;5864;0;1;1;1;1;2;3;2;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;;5;;5;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;10;10;7;10;1;2;1;1;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1;10;7;1;2;1;1;1;4;1;1;1;1;2;2;2;3;1;2;5;;;6;6;5;5;5;1;5;5;1;5;1;5;5;5;5;5;4;3;2;2;4;5;5;7;1;5;4;1;2;3;2;2;3;1;1;3;1;2;2;2;1;2;1;1;3;4;1;4;1;4;1;4;4;2;1;2;2;1;1;1;2;1;1;0;0;1;1;0;0;0;1;0;0;1;1;2;2;2;1;2;3;1;6;5;5;5;5;6;5;2;1;4;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;7;3;4;4;1;1;4;4;4;1;5;1;1;5;3;1;10;10;10;10;6;7;5;1;6;10;10;10;1;1;1;2;1;1;7;7;7;8;8;5;1;1;;2;2;2;5;3;3;5;6;4;3;2;1;2;1;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;3;4;2;1;2;2;4;2;3;3;3;3;3;1;1953;1;1;;1;1;1;1;1;;;;5;;;;;2;1976;1;1;5;;5;;5;;5;;5;;2;5;;1;45;5;;5;;1;49;5;;16;4;1;2;1;;2;;1;5;;110;1;1;1;;2;0;1;;2;10000;1;5;;25;1;5;1;5;5;1;5;400000;750000;1;2;0;3;;;;;2;0;2;1;1;;;1;4;1;3;1;4;1;3;9520;9530;3;1;5;7;3;2;55;4;6;3;4
21432;5864;0;1;1;2;1;3;3;3;2;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;;;;5;;;;;5;;;;;;;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;8;6;10;9;5;5;1;1;0;0;0;1;1;0;1;1;1;1;0;1;0;1;1;0;0;0;1;7;5;1;4;2;2;3;4;2;1;1;2;1;2;2;3;5;;;5;;6;2;5;5;5;1;5;5;;5;1;1;5;5;5;1;2;5;1;3;7;1;1;1;6;4;1;2;3;2;2;2;2;2;1;1;3;1;1;2;1;2;1;3;5;2;1;4;1;4;1;4;3;3;1;2;2;1;2;1;2;1;1;0;1;0;1;0;1;0;0;0;0;1;1;2;1;2;1;1;3;1;3;5;3;8;5;5;5;2;1;2;1;2;4;3;2;3;3;2;3;3;3;3;2;2;2;2;3;2;3;4;3;3;3;2;4;1;1;4;3;3;2;2;2;4;2;5;1;10;10;10;10;8;10;2;1;7;1;1;5;1;1;3;1;1;2;5;5;7;3;3;3;1;4;;2;2;7;4;4;6;7;7;5;3;3;1;3;1;3;1;3;1;1;4;4;3;3;3;1;1;1;1;1;2;2;1;2;3;3;2;1;1;1;2;4;1;5;1953;1;1;;1;1;4;1;2;5;5;1;;;;;;2;1973;5;;5;;5;;5;;5;;5;;2;5;;1;50;5;;1;10;1;34;1;18;17;6;1;8;1;;2;;1;1;2;56;3;2;;;;;;;;10000;;;;;;5;2;;5;2;;212000;360000;1;88;2;1;2;;5;;88;0;1;2;;5;;2;1;2;4;3;4;1;4;2740;9530;1;1;5;7;1;2;55;4;6;3;4
21432;5864;0;3;1;1;2;2;3;2;1;2;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;;5;;5;;;;;;;1;;;;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;8;6;7;8;5;4;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;7;3;3;4;3;3;3;2;2;2;2;2;2;1;2;3;1;2;5;;;4;3;1;1;1;1;5;5;1;5;1;1;5;5;5;1;2;5;2;3;6;8;1;5;1;3;2;1;3;3;2;2;3;3;2;2;2;1;2;2;1;2;1;2;3;3;1;5;1;3;1;3;3;1;1;4;2;1;1;1;2;0;1;0;1;1;1;0;0;0;1;0;0;1;1;2;1;2;2;3;3;1;3;7;3;2;5;8;4;2;1;4;3;1;3;2;2;3;2;2;3;2;2;2;2;2;3;2;2;2;2;3;2;4;4;3;4;1;1;4;2;3;1;1;1;1;3;1;1;10;10;10;6;3;3;4;2;9;3;3;7;1;1;2;3;1;2;3;4;5;8;5;8;1;4;;2;2;9;5;2;5;88;7;4;5;2;1;2;1;3;2;1;4;1;3;4;3;4;4;3;3;3;2;2;3;8;2;2;8;3;8;2;2;3;4;4;2;5;1978;1;1;;1;1;1;1;1;;;;5;;;;;2;2004;1;1;1;2;5;;5;;5;;5;;2;5;;5;1000;1;10;1;26;5;;5;;25;15;1;9;1;;2;;1;1;;400;1;1;1;;6;0;1;;2;10000;1;5;;9;1;1;1;5;5;1;5;320000;510000;1;2;0;1;2;;5;;4;0;1;2;;5;;3;4;1;4;1;2;1;3;9230;9541;2;1;5;7;2;2;30;2;9;3;2
21432;5864;0;1;1;1;1;2;3;1;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;1;;;;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;10;4;7;10;3;4;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;5;;;2;5;4;4;1;4;1;1;3;1;1;2;2;3;1;2;5;;;4;4;5;5;5;1;5;5;5;5;1;5;5;5;5;5;1;5;3;3;5;8;5;5;1;5;1;1;3;2;2;2;3;1;2;1;1;1;1;1;1;2;1;1;2;4;1;4;1;4;1;4;4;2;2;2;2;2;2;1;2;1;1;0;1;1;0;0;0;0;1;0;0;2;2;1;1;1;1;1;3;2;4;10;5;4;8;3;3;2;4;2;1;2;3;2;1;2;2;2;2;2;2;3;3;3;2;1;3;2;2;4;3;3;4;4;4;1;1;4;3;3;1;1;1;7;1;1;1;6;8;8;7;1;1;7;1;1;1;4;8;1;1;1;3;1;2;3;2;1;1;4;10;1;1;;1;2;3;7;3;4;6;8;4;5;4;1;4;1;3;1;2;4;1;2;3;3;3;3;2;2;2;2;2;2;2;2;2;4;3;2;2;4;2;2;4;4;1;1941;1;1;;1;1;1;5;1;;;;5;;;;;2;1965;1;1;5;;5;;5;;5;;5;;2;5;;1;48;1;1;1;35;1;46;1;60;16;13;5;;5;1;2;;1;1;4;70;4;1;1;;13;4;5;1;2;10000;1;1;1;10;1;5;1;5;5;1;5;4000000;450000;4;;;;;;;;;;10;;;;;;;;;;;;;9560;9560;3;1;5;7;3;3;67;5;5;3;2
21432;5864;0;1;1;1;2;1;1;2;2;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;5;5;;;;;;;;;;;;5;5;0;0;0;1;0;0;1;0;0;0;1;0;0;0;2;7;3;4;5;1;2;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;5;;;1;1;1;1;1;5;1;2;1;1;1;1;2;3;1;2;5;;;3;3;1;1;1;1;1;8;8;5;1;1;5;5;1;5;3;3;3;2;10;1;1;1;1;3;2;1;2;1;1;2;3;1;2;2;1;1;2;1;1;2;5;1;1;5;4;3;1;3;1;3;3;1;1;1;1;1;1;2;2;1;0;0;1;0;1;0;0;1;1;0;0;1;2;2;3;3;2;3;3;2;7;5;1;8;5;10;5;2;1;4;1;3;2;2;3;4;3;2;2;2;1;2;1;1;1;1;3;3;2;2;2;8;4;2;4;1;1;3;4;3;1;1;1;1;1;1;1;4;4;5;7;1;2;1;1;1;5;5;5;5;1;1;3;1;2;4;1;4;7;2;7;1;7;;3;2;5;2;1;2;1;5;3;3;1;1;1;1;2;1;1;1;1;4;3;1;3;2;1;2;2;1;2;4;2;2;2;3;4;2;1;3;1;4;3;3;5;1937;1;1;;1;1;3;5;2;5;5;1;;;;;;2;1965;5;;5;;5;;5;;5;;5;;2;5;;5;1000;5;;5;;1;41;1;42;16;13;1;2;5;1;2;;1;5;;88888;1;2;;;;;;;;10000;;;;;;5;2;;5;2;;60000;100000;1;2;0;3;;;;;2;2;2;1;2;;;2;1;1;4;2;1;1;4;7800;9620;2;1;5;7;2;2;71;6;5;3;1
21432;5864;0;1;2;1;3;3;3;2;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;;5;;5;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;8;5;9;8;2;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;7;10;1;2;1;1;1;5;2;1;1;1;1;2;2;3;1;2;5;;;5;5;1;1;1;1;5;5;1;5;1;5;5;5;5;1;4;2;2;4;3;5;5;6;1;3;1;1;3;1;1;2;3;1;1;1;1;1;1;1;1;2;1;2;1;3;1;2;2;3;1;4;4;4;1;1;1;1;2;2;2;1;1;0;1;1;0;0;0;0;1;0;0;1;1;2;3;3;3;3;3;2;5;1;5;5;5;10;1;2;1;4;3;1;3;2;2;2;2;2;2;2;1;2;2;2;1;2;1;1;2;2;2;5;4;3;4;1;1;2;2;4;1;1;1;1;1;1;1;5;5;5;5;1;1;1;1;1;1;1;10;1;1;3;2;1;1;5;5;5;2;5;5;1;88;;2;2;10;5;5;5;5;8;3;3;2;1;3;2;3;3;1;1;4;4;4;3;3;3;1;3;3;1;1;2;2;1;2;3;3;2;1;3;2;3;4;3;5;1952;1;1;;1;1;3;1;2;5;1;1;;;;;;2;1972;5;;5;;5;;5;;5;;5;;2;5;;5;1000;5;;5;;1;48;1;55;18;13;1;2;1;;2;;1;1;3;72;1;2;;;;;;;;10000;;;;;;5;2;;5;2;;300000;600000;1;2;0;2;1;1;;;2;0;2;1;1;;;2;3;1;1;3;3;1;1;9690;9670;2;2;5;7;2;2;56;4;6;3;3
21432;5864;0;1;1;2;1;2;3;2;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;;5;;1;;;;;;;;;;1;;1;0;0;0;0;0;0;0;0;0;1;0;0;0;2;9;6;7;9;3;1;0;1;0;1;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;10;8;1;2;2;1;1;4;2;1;3;1;1;1;2;3;1;2;5;;;6;3;1;1;1;1;1;1;1;5;1;5;5;5;5;5;1;3;3;2;4;5;5;6;2;4;2;1;2;2;1;2;3;1;2;1;3;1;2;2;2;2;5;2;4;3;1;2;2;2;2;3;3;3;2;1;1;1;1;1;2;1;1;0;0;0;0;1;0;0;1;1;0;1;1;2;1;2;2;2;3;2;8;8;6;2;3;1;1;2;1;3;1;1;2;3;2;2;1;2;2;3;3;2;2;2;3;2;1;3;2;2;2;8;2;3;4;1;1;3;2;3;1;4;1;1;1;1;1;9;8;8;9;2;3;1;2;1;1;1;9;1;1;2;1;1;1;8;3;9;8;2;1;1;7;;3;2;9;8;4;7;8;9;1;2;3;1;3;1;3;3;1;2;1;4;4;4;4;4;1;2;2;1;1;2;2;1;2;2;3;2;2;4;4;2;4;4;1;1962;1;1;;1;1;1;1;1;;;;5;;;;;2;1989;1;1;1;2;5;;5;;5;;5;;2;5;;5;1000;5;;1;30;1;43;5;;17;6;5;;1;;2;;1;5;;125;1;1;1;;4;0;1;;2;10000;1;5;;125;1;5;1;5;5;1;5;8888888;500000;1;2;0;3;;;;;2;0;2;1;1;;;2;4;2;2;4;4;1;2;9681;9681;2;2;5;7;2;1;46;3;7;3;4
